gene_id	gene_name	SRX25004070	SRX25004071	SRX25004072	SRX25004073	SRX25004074	SRX25004075	SRX25004076	SRX25004077	SRX25004078	SRX25004080
SNRPD1	SNRPD1	4736.734	3964.105	4507.22	4815.665	5210.049	5780.795	4580.704	4691.323	3877.425	2808.544
SNRPD2	SNRPD2	5806.015	1300	4242.246	5863.697	5215.282	6447.796	4682.309	5292.91	4238.643	2978.576
SNRPD2P2	SNRPD2P2	1	0	0	0	0	0	0	0	0	0
SNRPD3	SNRPD3	7336.91	5461.96	6033.162	7569.732	7918.876	8950.066	6988.989	7287.775	6094.923	4599.228
SNRPE	SNRPE	5749.719	1050.656	4626.576	5668.551	5105.71	5399.516	4654.202	5103.73	3951.023	1633.746
SNRPF	SNRPF	4112.781	995	3372.467	4092.439	4215.135	4701.116	3231.076	3605.822	2803.127	1301.146
SNRPG	SNRPG	4274.901	1572.788	3238.553	4320.393	3551.69	4877.387	3266.737	4116.343	3016.16	1078.397
SNRPN	SNRPN	5131.771	3179.01	4399.049	5353.062	5064.779	6597.346	3378.124	6595.487	4737.525	6200.67
SNTA1	SNTA1	353.151	369.013	252.691	214.119	269.083	380.487	284.812	276.393	202.961	468.42
SNTB1	SNTB1	112.01	99	139.029	141.108	145.028	171.001	177.005	497.41	485.334	332
SNTB2	SNTB2	2631.579	2376.214	2693.267	2846.948	2963.225	3052.815	2825.482	3491.242	3043.813	2710.262
SNTG1	SNTG1	18.241	42	64.943	8	23	48.026	180.587	66.193	109.872	133.538
SNTG2	SNTG2	12	8	10	37	21	21	15	30	21	11
SNTN	SNTN	0	1	4	2	0	0	0	1	0	1
SNUPN	SNUPN	691.088	311	612.128	752.721	844.518	935.55	875.697	946.49	785.406	762.617
SNURF	SNURF	125.305	12.021	127.154	116.881	144.386	170.438	123.113	168.665	170.406	45.291
SNW1	SNW1	4264.069	1970.771	3870.781	4285.272	4715.669	5339.118	4207.769	4655.305	3903.352	3956.732
SNX1	SNX1	6184.346	4194.772	5041.393	6364.249	6751.092	6660.422	5515.34	5733.357	5215.196	4788.61
SNX10	SNX10	970.062	101	662.981	733.235	670.691	749.577	469.168	620.471	473.524	80.889
SNX11	SNX11	714.092	503.14	566.934	726.781	691.896	762.201	533.122	802.685	614.923	845.284
SNX12	SNX12	2676.561	1125.001	2139.646	2836.316	2782.479	3217.11	1990.381	5669.415	4649.972	4737.211
SNX13	SNX13	2937.885	964.239	2460.779	2862.107	3101.843	3427.736	2818.311	3277.99	2866.345	1314.849
SNX14	SNX14	2378.417	1459	2037.6	2436.91	2440.093	2574.002	1787.695	2942.528	2719.276	1252.255
SNX15	SNX15	1116.194	1225	1103.464	1008.311	1076.717	1271.006	875.28	1113.188	889.095	1833.348
SNX16	SNX16	414.022	88	415.999	485.588	516.559	491.189	351.444	477.624	368.991	164.014
SNX17	SNX17	3180.706	2857.992	2821.939	3107.773	3122.288	3807.167	2785.177	3940.43	2944.097	5020.255
SNX18	SNX18	1732.51	759.999	1311.388	2149.128	2253.105	2315.205	1725.226	3230.14	3207.821	3139.432
SNX19	SNX19	4114.355	3000	3842.902	4239.483	4577.07	5366.431	3948.436	5152.565	4221.703	5242.869
SNX2	SNX2	2714.413	893.68	2154.389	2911.901	2991.796	3373.864	2676.43	3059.687	2723.697	1418.488
SNX20	SNX20	0	0	0	0	0	0	2	1	0	0
SNX21	SNX21	748.434	768.002	658.998	664.228	676.991	658.415	623.497	549.992	544.301	1103.811
SNX22	SNX22	150	271.373	106.044	179.261	156.031	143.181	76	84.591	52.002	190.028
SNX24	SNX24	1562.53	322	1263.312	1414.572	1661.983	1905.746	1178.446	1490.614	1261.612	651.77
SNX25	SNX25	425.007	213	292	604.007	625.499	548.895	386.535	576.676	511.924	616.779
SNX27	SNX27	4874.883	2555.591	4705.844	4379.133	5254.28	5050.791	4744.427	5251.046	4443.138	3711.639
SNX29	SNX29	1845.234	692.632	1664.321	1344.183	1860.544	1932.2	1504.106	1794.303	1630.959	1911.952
SNX29P1	SNX29P1	3.026	4.368	0	3.188	0	7.884	1.17	7.917	0	14.063
SNX29P2	SNX29P2	9.047	0	6.036	21.965	14.067	12.936	24.83	9.142	13.04	15.14
SNX3	SNX3	1956.47	576	1862.03	1947.212	2000.107	2625.509	1996.534	3113.221	2745.923	1783.424
SNX30	SNX30	1893.323	935	1947.113	1858.897	2193.096	2302.032	2411.589	2236.876	2100.055	2099.855
SNX31	SNX31	0	0	0	1	0	0	1	0	3	0
SNX32	SNX32	36.002	34	33	64	75	82	42	57	64	37
SNX33	SNX33	1096.28	627.001	940.281	1149.017	1299.394	1250.701	1192.285	1188.828	1077.486	1643.342
SNX4	SNX4	2360.416	705	2009.859	2273.051	2353.157	2820.73	1980.611	2835.075	2271.158	1276.98
SNX5	SNX5	3476.014	1277.684	2636.855	3516.132	3092.367	3716.46	3416.612	3736.376	3319.047	2174.871
SNX6	SNX6	4511.178	993.002	3276.943	4585.161	4688.799	5238.091	3535.317	5231.857	4095.001	2229.643
SNX7	SNX7	1369.954	651	2053.017	1354.261	1222.535	1554.527	1344.014	2246.876	2012.874	1173.477
SNX8	SNX8	279.022	877.169	350.401	306.528	301.045	383.137	347.118	398.107	307.162	1305.803
SNX9	SNX9	2818.423	1195.023	1911.177	3602.55	3318.383	3495.701	2801.58	3249.729	2534.48	2853.855
SOAT1	SOAT1	2383.078	1505.929	2112.143	2787.223	2461.495	2588.834	2395.248	2748.225	2475.802	1743.622
SOAT2	SOAT2	0	0	0	0	0	3	2	0	0	9
SOBP	SOBP	1505.379	1115	1874.71	1441.159	2225.418	3097.283	2650.214	2208.463	1731.738	1677.313
SOCS1	SOCS1	8	37	13	61.18	55.186	75	25	149	109.343	217.477
SOCS2	SOCS2	481.277	652.001	1419.404	268.001	505.004	667.994	688.974	2934.783	3197.882	2394.16
SOCS2-AS1	SOCS2-AS1	7	20	24	20	15	29.001	19	71.506	97	139
SOCS3	SOCS3	723.648	978.003	706.414	907.69	658.566	1078.172	787.493	2361.685	2892.016	6880.72
SOCS4	SOCS4	3268.239	945	3214.082	3063.649	3342.47	3374.377	2911.18	4047.876	3294.793	1287.114
SOCS5	SOCS5	1448.487	401	1138.529	1540.498	1681.058	1740.559	1336.354	1895.536	1663.933	916.398
SOCS6	SOCS6	2986.969	714.114	2763.469	3207.701	3208.974	3428.641	2615.712	2970.393	2483.111	1253.004
SOCS7	SOCS7	3150.24	3404.064	3141.946	2655.657	3622.73	3522.93	2947.686	3277.718	2502.455	3247.012
SOD1	SOD1	6106.926	1521.215	4663.291	5867.949	5838.944	7498.249	4993.03	5829.055	5033.66	3995.459
SOD2	SOD2	2993.394	798	2378.479	3080.817	2986.295	3443.92	2645.374	2687.294	2029.823	1411.336
SOD3	SOD3	18	21	5	45.002	42	49	8	9	8	26.028
SOGA1	SOGA1	3382.574	7344.486	4501.037	2935.278	3306.27	3359.911	2793.019	4152.951	2694.307	8681.336
SOGA2	SOGA2	1662.965	4428.145	3383.423	795.698	1659.721	2011.757	1918.572	3194.243	2799.895	8324.989
SOGA3	SOGA3	7734.346	6929.626	8141.826	5721.416	7178.575	6665.781	5297.304	7696.023	5204.661	5575.49
SOHLH1	SOHLH1	0	0	0	3	0	0	0	0	0	0
SOHLH2	SOHLH2	0	0	2	2.235	0	0	6	0	1.609	0
SON	SON	29518.267	18314.313	24291.184	28608.026	29954.394	33489.453	26258.04	29718.971	24689.764	20971.785
SORBS1	SORBS1	959.576	387.001	936.358	1671.76	2303.912	3034.785	2084.112	1578.697	1632.43	1619.353
SORBS2	SORBS2	8654.941	2575.665	8258.434	6561.402	5987.418	7338.306	6033.693	8636.504	5876.905	4266.488
SORBS3	SORBS3	2589.421	2490.001	2144.706	2781.266	2839.924	3565.14	2724.973	2718.154	2026.022	3745.359
SORCS1	SORCS1	1273.076	829	1906.366	1488.27	1060.31	968.471	550.218	1311.516	1548.108	1435.542
SORCS2	SORCS2	1372.857	1274.42	932.476	917.507	1211.735	1147.071	548.987	1132.519	924.051	1954.571
SORCS3	SORCS3	76	61	64.003	21	24	32	79.001	28	34	50.006
SORCS3-AS1	SORCS3-AS1	0	0	0	0	0	0	0	0	0	0
SORD	SORD	3621.093	1850	2245.364	3908.548	3420.414	3944.659	2564.814	2645.216	1943.743	1832.021
SORL1	SORL1	2971.386	1092	1327.486	2644.635	2121.484	1816.561	1737.638	1315.055	859.694	767.741
SORT1	SORT1	10777.298	5238.027	10176.399	9137.639	9850.241	10449.996	6399.447	22107.275	22827.218	22043.311
SOS1	SOS1	5101.392	1138	4564.422	5286.519	5746.276	5782.156	4940.235	5562.798	4332.121	1932.769
SOS2	SOS2	3392.061	995.255	3590.668	3387.743	4076.885	4314.868	3405.034	4317.786	3533.485	1733.294
SOST	SOST	9	13	7	15	10	15	0	27	4	6
SOSTDC1	SOSTDC1	144	18	144.437	142	155.084	256.021	270	334.188	344.858	140
SOWAHA	SOWAHA	2	0	0	3	2	5	6	0	2	0
SOWAHB	SOWAHB	3	13	30	32	11	16	10	8	17	14.005
SOWAHC	SOWAHC	1184.821	1206.887	1187.402	1251.067	1628.668	1825.443	1636.14	2633.172	1997.644	1804.375
SOWAHD	SOWAHD	7	12	1	2	2	3	3	7	4.072	11.031
SOX1	SOX1	7109.139	5333.215	7697.7	7681.083	8704.204	8597.338	8782.926	8442.244	6937.48	6542.204
SOX10	SOX10	7	11	0	130.09	134.082	162.021	43.002	14	1	4
SOX11	SOX11	35143.217	46074.388	42518.721	28189.773	32906.833	26704.767	18695.696	35085.911	22488.126	21558.81
SOX12	SOX12	4949.925	12432.991	5219.182	4741.654	5260.144	5916.955	5425.21	5110.098	4194.694	8369.828
SOX13	SOX13	872.326	1124	1545.201	1107.305	1365.017	1501.262	2097.342	1210.527	960.575	1842.146
SOX14	SOX14	9	12	8	0	0	0	2	7	2	4
SOX15	SOX15	3	10	5	14	11	26	11	18.015	23	20
SOX17	SOX17	0	0	0	0	0	0	0	0	6	0
SOX18	SOX18	0	5	4	1	3	6.004	4	0	0	5
SOX2	SOX2	17610.062	6567.962	10375.338	15495.673	12846.551	12050.543	9023.814	9017.174	7415.742	6067.576
SOX2-OT	SOX2-OT	1864.725	1061.102	2608.507	444.076	543.242	718.344	557.175	1110.866	1169.295	733.553
SOX21	SOX21	4604.883	1805.383	3127.44	2668.744	1721.973	1548.711	1651.254	1820.258	1756.553	1899.811
SOX21-AS1	SOX21-AS1	1652.639	1310	1255.331	813.366	732.501	770.53	773.078	995.239	779.112	719.049
SOX3	SOX3	1859.578	1678.962	2211.694	521.754	272.401	298.037	292.169	784.905	591.362	280.165
SOX30	SOX30	36	15	23	34	42.001	35	31	42	25	17
SOX4	SOX4	14151.916	21488.421	15818.078	12274.085	15692.431	15215.949	11998.329	15129.427	13606.174	14261.696
SOX5	SOX5	4307.406	1778.319	2926.817	4983.671	4454.389	4910.957	3254.169	2788.25	2437.465	1483.784
SOX6	SOX6	2700.972	901.41	1406.709	2399.912	2818.168	2992.807	2086.203	1575.975	1019.205	566.064
SOX7	SOX7	39.044	48	35.022	44	39.021	68	30	37.006	43	120.315
SOX8	SOX8	360.261	422	818.076	380.373	475.722	770.324	850.751	827.918	964.521	2969.585
SOX9	SOX9	6221.372	2253.884	4047.823	9226.604	13525.274	16776.247	13244.034	7113.466	7900.088	8485.988
SOX9-AS1	SOX9-AS1	172.018	34	100	190	220.082	185.057	199.01	110	125	105
SP1	SP1	9308.349	3469.287	8283.181	10433.234	11054.861	12068.222	10327.779	9801.846	8382.395	5265.669
SP100	SP100	12	9	11	17.001	52.001	42.001	16.001	456.615	612.403	637.418
SP110	SP110	174.243	92	218.091	107.999	114	102.041	78.005	293.13	466.692	584.167
SP140	SP140	4.242	7	12.281	11.868	6.075	3.066	9.178	13.377	9.471	14.258
SP140L	SP140L	9.758	19	13.719	89.132	72.976	80.934	65.822	360.892	320.805	375.486
SP2	SP2	1476.218	759.542	1362.591	1454.525	1656.065	2067.501	1498.874	1550.991	1248.269	1269.573
SP3	SP3	8426.591	1924.08	6558.044	9099.522	9787.267	10449.169	8252.701	8554.068	7025.766	3282.221
SP4	SP4	2800.949	767	2161.647	3011.815	3176.585	2943.829	1774.623	2492.976	1790.602	708.039
SP5	SP5	163	131	55.039	40	69	175.075	46	115.121	86	97
SP6	SP6	5	9	2	10	12	13	18	11	16	86.999
SP7	SP7	3	0	0	15	10	8	5	6.002	6	6
SP8	SP8	11152.399	6632.438	5055.7	12120.373	9710.179	8412.645	2143.82	5623.908	3497.968	1592.483
SP9	SP9	5	4	1	17.131	30	17	12	56.013	54.545	117.479
SPA17	SPA17	1158.519	227.628	749.646	1186.29	962.36	1118.468	674.834	815.686	607.541	356.089
SPACA1	SPACA1	0	0	0	0	0	0	0	1	0	0
SPACA3	SPACA3	0	1	0	0	0	0	0	0	0	0
SPACA4	SPACA4	0	0	0	0	0	0	0	0	1	0
SPACA5	SPACA5	0	0	0	2	0	0	0	0	0	0
SPACA5B	SPACA5B	2	0	1	0	0	0	0	0	0	1
SPACA6P	SPACA6P	83	248.715	131.116	127.089	143.101	107.002	63	255.134	139	489.333
SPACA6P-AS	SPACA6P-AS	19	25	22.107	36	55.021	41	22.019	45	40	40
SPACA7	SPACA7	0	0	0	0	0	0	0	1	0	0
SPAG1	SPAG1	232.818	91	215.002	248.372	302.259	288.13	182.044	229.278	191.588	107.009
SPAG11A	SPAG11A	1	0	0	0	3	1	0	0	0	0
SPAG11B	SPAG11B	0	0	2	0	0	2	0	0	0	0
SPAG16	SPAG16	1765.631	1331.001	1551.369	1630.247	1504.314	1706.276	1224.05	1636.242	1277.081	847.241
SPAG17	SPAG17	459.268	154	406.136	490.065	472.159	455.329	261	437.031	340.176	134.003
SPAG4	SPAG4	16	7	9	3	3	4	7	11	8	12
SPAG5	SPAG5	7278.144	3267.388	5437.944	7323.287	6644.493	7537.166	6599.527	6487.05	5125.667	5680.242
SPAG5-AS1	SPAG5-AS1	4	4	3	7	8	5	3	4	4	2
SPAG6	SPAG6	74.022	39	98.167	60.078	95	90	27.024	35.033	7	6
SPAG7	SPAG7	2287.665	1254	2129.987	2243.334	2308.546	3051.859	2000.033	2329.488	2094.755	3303.841
SPAG8	SPAG8	37.001	32	40.016	43	41.026	58	36	35	32.001	20.013
SPAG9	SPAG9	11687.497	6536.176	10325.368	8429.198	11181.913	10923.537	8266.773	11353.975	9866.793	7105.696
SPAM1	SPAM1	0	0	0	0	0	0	0	0	0	1
SPANXA1	SPANXA1	0	0	0	0	0	0	0	0	0	0
SPANXA2	SPANXA2	0	0	0	0	0	0	0	0	0	0
SPANXA2-OT1	SPANXA2-OT1	4	6	3	11	6	3	7.003	12	3	6
SPANXB1	SPANXB1	1	0	1	0	0	1	0	0	0	0
SPANXC	SPANXC	0	0	0	0	0	0	0	0	0	0
SPANXD	SPANXD	0	0	2	0	0	0	0	0	0	0
SPANXN1	SPANXN1	0	0	0	0	0	0	0	0	0	0
SPANXN2	SPANXN2	0	0	0	0	0	0	0	0	0	0
SPANXN3	SPANXN3	0	0	0	0	0	0	0	0	0	0
SPANXN4	SPANXN4	0	0	0	0	0	0	0	0	0	0
SPANXN5	SPANXN5	0	0	0	0	0	0	0	0	0	0
SPARC	SPARC	30642.387	20523.929	28446.414	25981.12	31856.721	41709.228	24173.149	76665.649	85828.077	131056.597
SPARCL1	SPARCL1	368.665	76	555.157	95	731.133	1320.063	3831.332	115.012	376.543	745.017
SPAST	SPAST	4895.59	3787.614	4408.521	4350.559	5051.151	5513.175	3826.957	5032.248	3961.912	1944.745
SPATA1	SPATA1	40	10	19.73	33	14.003	14.004	19.012	20	18	10
SPATA12	SPATA12	20	6	0	10	14	7	1	8	7	12
SPATA13	SPATA13	4592.542	3070	5790.881	3934.682	6381.62	7873.019	8223.917	4236.478	3756.619	5078.129
SPATA13-AS1	SPATA13-AS1	0	0	0	0	0	0	0	0	0	1
SPATA16	SPATA16	0	0	0	0	0	0	0	0	6	0
SPATA17	SPATA17	221	86	162	243.353	224.567	251.444	121.143	203	111.003	73
SPATA18	SPATA18	463.441	73	232	444.879	526.715	511.659	335.001	392.374	162.198	150.032
SPATA19	SPATA19	1	0	2	0	0	0	1	0	0	0
SPATA2	SPATA2	749.736	342.114	705.385	872.336	778.373	1001.068	801.807	812.962	640.317	725.657
SPATA20	SPATA20	1210.063	572	703.324	1336.207	1459.623	1542.57	1158.781	1156.639	1118.87	1555.907
SPATA21	SPATA21	6	16	5	1	5	16	4	10	4	25
SPATA22	SPATA22	1.11	0	0	5.086	7.421	8	5.513	0	4.161	0
SPATA24	SPATA24	166	85	135.227	120.118	103.009	148.004	106	108.074	125.223	80.3
SPATA25	SPATA25	50	29	17	8.001	26.012	25	27.014	22	13	24
SPATA2L	SPATA2L	278.077	586	277.121	284.076	267.489	333.193	236.348	342.153	204	658.49
SPATA3	SPATA3	0	0	0	0	0	0	0	0	0	0
SPATA3-AS1	SPATA3-AS1	1	1	1	5	5	5	3	3	2	8
SPATA31A1	SPATA31A1	2.476	1	2	10.565	12.524	26.143	22.519	3.819	6	1
SPATA31A3	SPATA31A3	0	0	0	8.337	0	6.698	6.099	0	0	0
SPATA31A5	SPATA31A5	0	0	0	3.264	0	0	0	0	0	0
SPATA31A6	SPATA31A6	2.524	2	0	2.834	5.516	8.669	6.703	0	0	0
SPATA31A7	SPATA31A7	0	0	0	0	6.96	14.492	7.686	1.181	0	3
SPATA31B1	SPATA31B1	0	0	0	0	0	0	0	0	0	0
SPATA31C1	SPATA31C1	0	0	0	0	1	0	0	0	0	0
SPATA31C2	SPATA31C2	3	1	0	5	4	2	7	1	0	0
SPATA31D1	SPATA31D1	0	1	0	0	0	1	0	0	0	0
SPATA31D3	SPATA31D3	0	0	0	0	0	0	0	0	0	0
SPATA31D4	SPATA31D4	0	1	0	0	0	2	0	0	0	0
SPATA31D5P	SPATA31D5P	0	0	0	2	0	1	0	0	0	1
SPATA31E1	SPATA31E1	1	0	1	0	0	1	6	0	0	2
SPATA32	SPATA32	13	14	9	5	6.005	8	4	7	2	7
SPATA33	SPATA33	1042.684	921.064	860.938	1019.366	952.525	1158.594	632.129	848.954	561.496	742.962
SPATA4	SPATA4	22	2	9	7	5	7	1	3	4	3
SPATA41	SPATA41	23	21	19	10.002	46	41	18	30	20	14
SPATA42	SPATA42	3	0	1	0	1	0	5	0	1	1
SPATA5	SPATA5	3092.839	2178.061	2616.628	3435.137	3410.723	3421.62	2858.694	2779.463	2317.225	1752.836
SPATA5L1	SPATA5L1	700.195	810.001	542.728	704.886	650.703	830.318	587.819	720.568	477.874	616.298
SPATA6	SPATA6	2640.275	837.488	2138.379	2560.384	2713.929	2866.879	2144.228	2021.957	2095.679	907.138
SPATA6L	SPATA6L	45	9.999	40.001	30	25	40	25	35.001	33	24
SPATA7	SPATA7	1155.797	293	873.672	1159.967	1033.155	1002.731	666.191	771.806	584.368	245.694
SPATA8	SPATA8	0	0	0	0	0	0	0	1	0	0
SPATA8-AS1	SPATA8-AS1	0	0	0	0	0	0	0	0	0	0
SPATA9	SPATA9	7	1	15	3	5	13.004	20	22	15	6
SPATC1	SPATC1	0	1	0	0	0	0	0	0	0	0
SPATC1L	SPATC1L	335.202	379	234.119	245	235.381	265.089	197.925	186.617	139.279	373.058
SPATS1	SPATS1	5	0	1	0	6	1	1	1	0	0
SPATS2	SPATS2	2713.933	875	2161.859	3022.675	2963.289	3243.992	2541.236	2890.579	2533.733	1762.45
SPATS2L	SPATS2L	1776.627	637.543	2407.363	2289.483	2869.523	3921.327	3104.845	4992.574	4875.487	4725.055
SPC24	SPC24	1094.033	1552.003	1023.489	1146.621	1029.703	1341.039	1026.735	986.926	833.911	1708.299
SPC25	SPC25	1859.586	880.989	1630.303	1700.48	1591.633	1782.134	1687.03	1547.316	1336.306	609.372
SPCS1	SPCS1	1858.083	272	1430.746	1926.89	1927.274	2209.724	1521.6	1817.699	1634.527	671.988
SPCS2	SPCS2	3127.616	1975.103	3022.091	3157.552	3552.224	3979.848	3163.201	3587.849	2944.535	1653.697
SPCS3	SPCS3	7186.837	2846.416	6767.079	7811.974	8693.396	9368.598	8547.299	9762.721	8219.777	3409.322
SPDEF	SPDEF	6	7	2	8	2	6	4	2	0	2
SPDL1	SPDL1	1900.009	789.742	1625.976	2139.015	1833.117	2305.779	1932.024	2184.414	1781.229	1081.477
SPDYA	SPDYA	7.089	6	11	4	7	12	6	12	6	9
SPDYC	SPDYC	0	0	0	0	0	0	0	0	0	2
SPDYE1	SPDYE1	3.086	7.909	7.35	0	0	1.159	0	2.131	0	8.717
SPDYE2	SPDYE2	0	28.035	13.367	3.154	0	4.276	0	2.042	0	11.985
SPDYE2B	SPDYE2B	0	0	0	0	0	0	0	0	0	5.306
SPDYE3	SPDYE3	5.062	15.616	5	5	3	5.802	6.148	2	0	5.323
SPDYE4	SPDYE4	0	0	0	2	0	0	0	0	0	0
SPDYE5	SPDYE5	0	15.976	1.276	3	2	1.135	2.052	0	0	8.779
SPDYE6	SPDYE6	10.244	13.276	3.405	0	9	1.57	5.238	1.016	4.128	3.864
SPDYE7P	SPDYE7P	0	1.04	0	0	2.231	1.09	0	0	0	0
SPECC1	SPECC1	5177.783	2509.059	4071.398	4945.666	5875.044	6333.074	4785.808	5564.602	5219.067	5568.903
SPECC1L	SPECC1L	9156.899	4576.863	8589.495	8463.895	10120.281	11113.151	8305.293	9121.362	7580.704	6973.357
SPECC1L-ADORA2A	SPECC1L-ADORA2A	230.294	283.706	324.695	205.863	151.616	296.301	263.892	249.321	310.725	251.504
SPEF1	SPEF1	41.007	109	43	41.031	46	77.026	26	34	24	49
SPEF2	SPEF2	702.484	253.027	493.153	611.739	661.08	759.374	407.314	594.211	448.011	177.107
SPEG	SPEG	522.789	1063	553.53	324.083	379.651	361.265	442.332	473.443	444.098	1236.102
SPEM1	SPEM1	4	5	4	1	4.008	6	8	0	2	10
SPEN	SPEN	9154.504	5144.205	8419.649	8651.697	11540.655	11685.45	9926.937	9794.383	8484.321	10167.779
SPERT	SPERT	2	3	0	0	2	5	3	2	0	0
SPESP1	SPESP1	24	3	9	26.024	36	23	9	31.938	21	5
SPG11	SPG11	5697.549	1437.315	4491.913	5541.705	5952.027	6346.072	4769.345	5690.223	4698.548	3198.499
SPG20	SPG20	4361.378	1923.368	3111.114	4774.498	4807.457	5441.695	3861.096	4520.83	3429.762	2336.208
SPG20OS	SPG20OS	10	10	4	16	10	19	15	16	9	2
SPG21	SPG21	3060.978	1118.912	2207.512	3518.74	3242.229	3613.277	2468.871	3383.98	2705.791	1931.722
SPG7	SPG7	2889.573	2737	2625.661	2878.754	2729.112	3167.727	2674.184	2815.71	2387.488	4001.553
SPHAR	SPHAR	0	0	0	0	0	0	0	0	0	0
SPHK1	SPHK1	147.536	348.204	109.02	405.01	607.724	1113.698	1472.942	385.999	384.094	1039.968
SPHK2	SPHK2	708.965	1320.999	595.354	754.791	750.529	836.772	551.77	657.259	463.28	974.423
SPHKAP	SPHKAP	0	0	9	3	20	8	4	0	2	16
SPI1	SPI1	3	4	3	3	0	1	2	0	0	2
SPIB	SPIB	4	21.09	6	7	2	4.026	9	9	17	28
SPIC	SPIC	0	0	0	0	0	0	0	0	0	0
SPICE1	SPICE1	2244.419	565.534	1840.082	2476.022	2387.489	2355.779	1991.744	2092.543	1787.093	1102.454
SPIDR	SPIDR	2682.228	1410.627	2141.729	2647.662	2765.067	3112.75	2420.654	2404.947	1998.514	2367.47
SPIN1	SPIN1	8321.706	2941	7267.822	8554.891	9427.502	10478.907	7503.746	9814.249	8030.492	4187.465
SPIN2A	SPIN2A	34.412	22.882	25.697	43.524	88.097	85.075	116.714	37.827	31.476	31.862
SPIN2B	SPIN2B	373.513	69.118	260.396	372.548	365.939	370.914	255.806	338.121	314.789	218.316
SPIN3	SPIN3	1188.476	384	933.095	962.845	1070.633	1167.463	854.55	1014.331	982.934	500.238
SPIN4	SPIN4	1557.057	759	1606.039	1597.715	1823.201	2442.928	1747.675	2168.645	1769.626	955.721
SPINK1	SPINK1	0	0	0	0	0	0	0	0	2	0
SPINK13	SPINK13	0	0	0	0	0	0	0	0	0	0
SPINK14	SPINK14	0	0	0	0	0	0	0	0	0	0
SPINK2	SPINK2	2	2	0	2	5	1	1	0	3	0
SPINK4	SPINK4	0	0	0	0	0	0	0	0	0	0
SPINK5	SPINK5	101	62	63.002	293.027	444.909	464.174	535.947	597.813	413.649	436.011
SPINK6	SPINK6	0	0	0	0	0	0	0	0	0	0
SPINK7	SPINK7	0	0	0	0	0	0	0	0	0	0
SPINK8	SPINK8	0	0	0	1	0	1	0	0	0	0
SPINK9	SPINK9	0	0	0	0	0	2	0	2	0	0
SPINT1	SPINT1	31.003	19	14.012	40.045	42	46	18	35	41	168
SPINT2	SPINT2	617.375	707	440.781	676.462	675.216	561.412	204.177	421.003	314.175	300.95
SPINT3	SPINT3	0	0	0	0	0	0	0	0	0	0
SPINT4	SPINT4	0	0	0	0	0	0	0	0	0	0
SPIRE1	SPIRE1	2338.501	1268.001	2606.278	1915.253	2334.179	2672.122	2478.707	2833.84	2793.335	2294.044
SPIRE2	SPIRE2	523.129	1297.011	516.312	347.186	438.169	469.728	378.832	394.938	283.015	530.185
SPN	SPN	11.024	52.094	20	26	23	21	19	18	14	20.02
SPNS1	SPNS1	1145.383	1497	895.679	1201.351	1040.516	1523.571	1054.051	1340.619	1052.001	2658.726
SPNS2	SPNS2	72	93	105	44	78.012	73	66	90	72	162.121
SPNS3	SPNS3	0	1	1	0	0	0	0	1	0	0
SPO11	SPO11	0	0	0	0	0	0	0	0	0	0
SPOCD1	SPOCD1	11	12	5	28	4	8	8	87.003	125.091	683.431
SPOCK1	SPOCK1	5840.802	2790.003	8123.611	956.099	1246.096	1434.443	873.016	1718.591	1462.207	1059.466
SPOCK2	SPOCK2	317.241	958	872.311	123	530.656	549	496.151	382.18	303.374	283
SPOCK3	SPOCK3	61	19	49	76.191	96	64	25	56	72.059	11
SPON1	SPON1	603.634	482.406	1255.73	650	397.36	368.066	111.015	171.037	129.123	173
SPON2	SPON2	79.338	192.283	96	46	94	122	53	243.036	426.68	1737.966
SPOP	SPOP	2758.274	1110	2035.048	2710.659	3099.908	3385.575	2462.788	2643.605	2211.586	1821.027
SPOPL	SPOPL	1191.182	358	1228.693	1326.994	1344.154	1242.557	1085.511	1505.62	1194.452	403.001
SPP1	SPP1	261.578	48	79	227.37	124.001	73	64	279.315	483.227	907.05
SPP2	SPP2	0	1.416	0	0	0	1	0	0	0	0
SPPL2A	SPPL2A	1669.949	1140	1683.513	1453.438	1550.846	2052.683	1447.341	2145.03	1833.389	1192.529
SPPL2B	SPPL2B	1326.023	1680.091	1028.59	1157.995	1250.143	1440.205	1082.057	1130.188	703.985	1535.083
SPPL2C	SPPL2C	0	0	0	3	0	3	2	0	0	5
SPPL3	SPPL3	2993.193	1739.353	2570.113	2999.619	3279.559	3742.881	2661.059	3090.585	2429.836	1990.369
SPR	SPR	47	35	44.193	27	11	10	7	52.048	46.015	95
SPRED1	SPRED1	8247.414	4487.13	8638.215	6138.893	8025.399	9797.16	9538.554	8262.958	7748.91	3902.479
SPRED2	SPRED2	4398.424	1922.221	3553.991	4722.991	5301.143	6165.117	4933.865	5074.974	5081.313	4228.211
SPRED3	SPRED3	1010.115	1155	874.423	867.091	1012.9	1008.618	474.196	812.419	648.944	1312.726
SPRN	SPRN	79	146	107.024	31	72	74	64.005	54	58	130.984
SPRNP1	SPRNP1	0	0	0	2	0	0	0	0	0	1.016
SPRR1A	SPRR1A	0	0	0	0	0	0	0	0	0	0
SPRR1B	SPRR1B	0	0	0	0	0	0	0	0	0	0
SPRR2A	SPRR2A	0	0	0	0	0	0	0	0	0	0
SPRR2B	SPRR2B	0	0	0	0	0	0	0	0	0	0
